Ulasan
Bahan bagus.. Cuman gk muat buat masuk hp.. Beli tas gth biar muat yaa.. Dompet sama hp ni gk muat wehh gk bisa D tutup.. Kalau D paksa in yg ada sobek tas nya..
"Kapasitas: lumayan Bahan: tipis Kualitas pengerjaan: kurang baik Karakteristik: antik seharusnya lumayan ya, walaupun harga 13rb seharusnya dikirim nya yang gak berkaratan juga si, waktu di live pun mimin nya tidak merespon pertanyaan saya padahal yang di iklan kan tas jadi saya bertanya. tapi yaudalah ya thanks"
"Barang udh ngak layak pakai, bisa""nya dijual. Mengecewakan"
"pembohong, gw beli 3 malahan isinya tempelan semua , yaa ga berharap si sama harga 2rb ,tapi Masi mending dikasi gantungan kunci dri pada tempelan"
"Betul sih 3000 mau dapet labubu yg bagus itu gak mungkin, tp setidaknya cantumin keterangannya"
"pengaitny gabisa dibuka, jadi gabisa dipasang ketasnya"
Bagus sesuai ekspektasi tapi strap variasinya tidak rapi dan kurang kokoh
"Kalo liat sekilas cakep2 aja... Aku pesen cream di kirim abu, pihaknya udh minta maaf karna ga confirm dlu tapi aku happy aja si, cakep produknya... Cuma ituu sobek dibagian sabuknya aga brutal ya wkwkw,,, semoga lebih hati2 lagi Bahan: Tebel cakep bener"
"Isinya zonk cuma kertas stiker🤣 Tidak sesuai expetasi, di iklan gantungan kunci tau nya cuma kertas🔥"
Kirain kecil ternyata besar sesuai harga lah kalo bahan nya 😂 ada sedikit noda hitam dibawah nya tp gpp lah buat nyimpen barang² printilan yg gak kepake
Tas nya bagus cuma ko saya pesen warna hitam malah dikirim hijau sage
"Bonekanya bagus,tapi tadi saya kira agak besar rupanya kecil,tapi lumayan lah utk harga segitu. Terimakasih seller"
Paketnya sdh datang bahannya sesuai dgn harganya tipis
Lumayan bagus sih. Tapi sayang nya warna tali panjang dan pengait nya beda dgn warna tas dan pengait di tas nya.
Tasnya jelek engga sesuai SM gambarnya bahannya juga tipis bentuk tasnya juga beda
Baguss tapi sayang kurang 1 co nya 6 yang datang 5 🥲
"tulisannya sih blindbox ya, tapi tak pikir blindbox nya macem yang bener2 blindbox yang masih rapih, tau2 ne begini, mana datengnya udh kebuka, terus ini Ireng pisan, dan ternyata gak ada di dalam kriteria gambarnya, awowkowkko"
Kirain besar trnyta kecil bgd..hehee sesuai harga lah ya..3k gantungan labubu mini..
"Nyesel,hrga sg7 produknya g sesuai,kecil."
Hsl kegabutanku malam² ga bs tidur. Klik tas ini. Entah mau kukemanakan. Barang sesuai dg harga . Msh mending beli tas belanja aj drpd ini.
tidak sesuai dengan foto produk tetapi termasuk bagus
"Tas keren, bahanya bagus, kahigan rapi"
Barang ditrima dlm keadaan baik n sesuai jmlh
"Sukaa bngtt realpict tpii ada yang sobek mungkin seblum di kemas bisa di liat"" lagii tapi selebihnya okeee bngtt ada dompetnya lagi 😍"
"Barang tidak sesuai pesanan,sangat2 kecewa Di kira tas Soren kecil yg bisa buat jalan2,ini mah tidak expetasi Produk dan bahan nya jelek,sy sering belanja di tiktok tidak pernah gagal,baru kali ini gagal"
jelek.ko kecil?.lihat aza jauh beda
tasnya TDK sesuai gambar tas bahan plastik tipis
Sangat buruk bahan nya jelek langsung rusak ..ga bisa di buka..katanya 1000 pas di klik 37rb..pokonya mengecewakan .baru di buka langsung copot
kirain beneran blindbox tauny cuma gntungan kunci kecil mana pngemasanny rusak g rapih
Kecewa si . Kerdusnya penyok Isinya gntungan kunci leher e patah😇
"Tas nya lumayan bagus,dengan harga segitu ♥️♥️"
"Boleh lahh dengan harga 2k untuk 1 blind box, terimakasih"
Kirain boneka nya versi mini ternyata bukan
Penipuan saya beli 3 isi nya cuman kertas✌🏾
Bukan yang aku mau aku kira besar ini kecil banget🤮🤮
Ada klopekan tasnya. Tapi overall bagus
syg bgt yg di krm ky gni
Bagus tapi knapa saya beli yang abu kenapa datang nya putih
Ngak amanah ditoko ini udah beli dikasih jelek udah ngak layak dijual
"kecewa bgt tasnya robek, padahal udh nungguin bakal perfect. Ada robekan diatasnya. Maaf ku kasih bintang 2 karna robek"
kecil bingit boneka nya kirain sama yg asli nya
"Lumayan sih, tidak sesuai expetasi"
"ada noda sedikit, selebihnya bgs"
Wkwkwk. Gak kepake sihh. Ga sesuai foto
"Bukan isinya, diganti sm ganci yg lain"
Bahan: Karet Kualitas pengerjaan: Standar Kapasitas: Pantes murah
Bahan: Tas nya bagus cuman tali tipis baget
"Tas nya mh bagus cuman si tali rantai nya kepanjangan,ga bisa di pendekin"
"Lumayan bahan tas nyaaa, namun oke lah dengan harga segitu... Dan dalam tas nya lumayan muat banyak barang"
Tas sdh keterima dgn baik...tp maaf bahannya ternyata kaku dan tasnya kecil..mungkin sesuai hrg...terima ksh
Kapasitas: Tdk terlalu besar Bahan: Lumayan lah Karakteristik: Nice
Bahan: Tipis Kapasitas: Baik Kualitas pengerjaan: Baik
Kirain muat banyak ternyata cuma kat satu KTP doang
"Bahan: Bagus standar buat harga sgini Pas dateng kotor tasnya, trus besinya karatan, kyk udh stock lama"
"ada coretan gitu di tas nya, sama bintik' kaya kotor gitu walaupun ga keliatan banget tapi kalo dari deket keliatan jelas agak kotor gitu"
"Huft, melenceng dari ekspektasi. Bahannya kaku banget, agak kotor juga meskipun ya untung bisa sih ku lap hilang nodanya. Ukurannya juga kukira lebih besar. Tapi harga segitu lumayan sih, mau gimana lagi. Untung untuk yg ini masih bisa kepake. Makasih ..."
Bgusss anettttttt murah tp gamurahan
Barangnya bagus jahitannya juga rapi pengiriman barangnya juga tepat waktu. Next time order lagi
"Terimakasih barang telah sampai dgn baik, cukup bagus dgn harga segitu."
"Baguss bangett tp sayang dateng agak kotor, tp udh di elap pakai m. Kayu putih"
"Bagus banget tas nya, worth it lah dengan harga segitu,dapet dompet gratis juga 💯👍👍"
"Tidak sesui yg di gambar, tas sudah karatan dan kotor, takira kecil ternyata tas kampli"
"bagus sih cakep, tp pegangan tasnya ga satu arah, jd bingung benerinnya"
