Ulasan
Pas pertama beli aku kira bagus eh ternyata ga bisa dipake wa nya sering ngilang terus..dan maaf ya aku ga ngomong lngsung soalnya hp nya td nya buat anak aku ternyata anak aku kecewa katanya hp nya ga bisa di pake nge wa sekarang jg masih dikonter sedang diperbaik..
"Barang SDH diterima , lengkap hp , cas, dan handset nya tp kenapa gk bisa masuk cas nya ke hpnya???? Saya sangat kecewa saya kasih bintang 2 aja"
"Kalau barang yg di kirim lumayan bagus, tapi kok menguras daya batrei yaa"
Hp bagus cuman batrei nyh cepet abis
Gak bs di gunakan utk WA. Orang counter jg angkat tgn. Kualitas setara dgn harga.
"Hp nya bagus,TPI susah di cas, trus gmpang ngdrof."
"Hpny bagus sesuai harganya ,, cuman kepala Cars hp rusak 😭😭😭 TDK bisa di pakai"
Barang masih masih bagus tapi HP nya kayaknya sudah pernah dipakai kok masih ada alamt emailnya dan batrainya cepet habis
Hp nya ngk bagus dan barang refrika dusnya ja di buat lem buatan ngk bisa di cas
Hp ok tp sayang cas mati
Hp kalau udah mati susah di hidupin Bisa tukar gak
Brng tidak bagus barang palsu belum sampai sebulan udah eror dan bawa ke tmpt HP ternyata HP yg saya beli ini HP cina dan tidak ad harganya. Saya minta pengembalian brang
"Setelah di pakai 1 hari, tiba2 tebuka gini, Layar nya jga lecet, kotak di dlm nya sobek2, cas nya ngk ori... Bnyk lahinus nya, Setelah saya lem pke double tip, yaa agak lumayan lah bisa rapat kembali untk bbrpa waktu sbelum masuk Conter"
Gk ad jaringan bg mf hpnya memang cantik tp gk bisa dipake gk ad jaringan ud dipakekan kartu apapun gk bisa Kl bisa gantila
Hp baru datang layarnya sudah kena bos bahaya beli di sini HATI2 beli hp di sini hp rusak yang di jual jangan sampai ada lagi korbannya kasian
"Terimakasih Pesanannya sudah sampai dan pengirimannya cepat, dan hasilnya sangat mengecewakan karena seken batre tidak tahan lama, layarnya jelas sekali kalau bekas pake, pokoknya tidak sesuai Kualitas pengerjaan: Cepat Kejernihan lensa: Tidak sesuai"
Saya sangat kecewa barang memang hidup tapi pas di pake ada garis garis hitam di layar nya seperti mau kena LCD nya
Hpnya g ad garansi.hp bukan asli kecewa.warnaya rubah baru 2 hari
"Maaf Barang Kurang Baik, Batrei Rusak"
Maaf kak mau retur hp nya soalnya layar nya kadang nyala kadang mati layar tocscreen nya rusak
"Hpnya bekas di pakai in gmn si katanya hp baru ko tgl pemakain aplikasi byk bgt dan dh lama"" semua"
Bg kok lelet di pakai hp y.. Ini hp udh di bongkar y...? Cepat habis batrea lg Gmna ini hp y pa....
Barang udah sampe tpi klo dicas gk masuk
"Barang bagus, Tpi warna tdi sesuai"
"Kecewa banget,hp nya nyala cuma pas di cas batre nya tidak tambah2 cuma di 40 persen"
"Ternyata setelah saya cek ke tukang servis,hp nya KW,tak sesuai dengan Aslinya,sekali ini saja saya belanja di sini"
saya cek pake aplikasi ram cuma 2 gb sinyal lemah
Toko yg sangat buruk dan mengecewakan Barang di kirim dengan keadaan rusak tidak bisa nyala smaa sekali
1. Suara hp nya gak ada 2. Tombol kembali nya gak timbul 3. henset yg di ksih jga gak hdup 4. Hp seken di blg baru Kecewa bnget blnja di toko ini tipu tipu tidak jujur dan amanah.
Hp cih baru tapi baterai 🔋 nya cepat habis ngisi nya lama sekali
"hp udh sampai,mines nya batre gak mau di cas"
"Tidak bisa ngrim video knp nih aplikasi nya,,, pdahal mau nunjukin bahwa HP gimana"
Hp nya kok kedip2
"Niorang jualan barang rusak ,,,penipu ,,,"
"Handphone nya udah nyampe,, tapi... Speaker nya rusak. Gak bsa di pake"
Hp nya tau tau bootlock.cuma tulisan Oppo aja yang keluar
Cargernya lambat pengisian batre
Kmaren waktu pertama datang Saya puas karna blom di cek knp Sekarang Hp Y Erorr 🤦🤦
Karna HP nya bekas kata tau tololl luh udah jangan jualan lagi luh bangsat nyesel guah
Penipuan hapinya gk ada sinyal dan gak ada mik penghantarnya
"Barang nyampe dengan baik , sesuai dengan video nya , barang bagus"
batre.nya cepet habis.... sangat tidak memuaskan
Hp murah tapi tidak bsa dpaki sma saja bohong
Barang udah sampai .saya komplen pas di coba nada dering nya gak bunyi .cuman getar doang.
HP sdh gak bisa di pakai/ rusak di bohongi tok
Hp seperti bekas tolong cra kembalian brg inii
"Tidak sesuai dengan yang dapesankan,pesan 2 yang datang cuman 1"
Barang tida sesuai
"Hp rusak,mati,nyesel beli disini"
Mohon kirim barang sesuai yg ditampilkan di live
Batrei nya tidak tahan 😔😔
Toko nya ga jujur hp ny serpisan
Enga bisa dipka
"Sdh sampai pesanan Handphone A3s, Terimakasih"
Warna GK sesuai trus BKN 6 inci
Hpnya mulai ngebleng
Bagus sih cuman caranya abal2
kamera depan bermasalh bos
Hp ripurbis
Barang di bagus
𝘼𝙡𝙝𝙖𝙢𝙙𝙪𝙡𝙞𝙡𝙡𝙖𝙝. 𝙈𝙚𝙢𝙪𝙖𝙨𝙠𝙖𝙣
Tidak bagus
Ckup baik
Sesuai yg di harapkan
P
Hp baru tp whatssapnya kena spam
Kecewa
Semoga awet
"Barangnya bagus,aman sampai tujuan tapi speakers rusak gak bisa nonton dan telpon kalo gak pakai handset,payah"
