Ulasan
"masa sampai kaya gini,ini terlalu mengecewakan"
"worth it sih dengan harga segitu, walaupun bukan ORI tapi respect udah di bikin mirip seperti ORI, tapi aku saranin potongan kulit sepatunya di permulus lagi dan cara ngelemnya masih ada yg kena bagian putih sepatunya,"
"Barang sudah sampai,lumanya lah kualitas sesuai dengan harga.biasa pakai size 37 pas di kaki ini agak besar dikit.tak apa lah masih bisa pakai"
"Bentuk dan ukuran: sesuai ya ada harga ada kualitas Daya tahan pakai: sepertinya awet lem"" an nya rapih bagus lah buat dipake"
Ukuran agak kebesaran. Dari bentuk bagus dan enak di pakai
Bentuk dan ukuran: Kebesaran padahal udah ukuran kecil
"Kurang rapi ,lubang talinya tidak sempurna jahitannya kurang teliti"
"Ko bru tapi ada noda nodanya ,,,hufttt"
"Lumayan lah sepatunya untuk seharga 115,000,Rp bahanya bagus tp lem samping sepatu mudah terlepas"
Barang bagus amanah jga toko nya hanya bahannya tipis kali
Bentuk dan ukuran: Sepatunya bagus banget tapi sayang ternyata uk 37 besar banget diaku 🙃. Aku pikir 37nya kecil trnyta kegedean
Keren
Ukuran nya terlalu sempit kalau di sesuain ukuran pemakaian kaki pemakai
Bentuk dan ukuran: Pas Warna: Warna sol nya beda
Bagus sekali desain nya bagus dan pas rugi kalo GK beli
No 37 di aku kegedean kayak nya 37 nya ukuran cowo jd aku retur
Ukuran 38 kok sprti ukuran 39 yaa gede bgt di kaki😭
"Barang nya lumayan bagus,,,sesuai dengan hrgnya"
Trynta bener size 36 harusnya cukup tpi kegedean
saran ya kak klo bisa pengeleman nya lebih rapi lagi ya kak
"Barangnya udh nyampe, tpi syg kepanjangan😔"
ukuran 25cm(40) tp tidak sesuai malah seperti ukuran 41/42
bagus bg sesuai kenyataan
"Sesuai harga, jgn berharap lebih ( jelek )"
Bagus tapi salah ambil ukuran😅😅😅
Sepatunya bgus tpi 36 panjang bgt tolongg😭😭😭😭😭
Bentuk dan ukuran: Terlalu gede
"Warna nya beda yang dang , mintak warna hitam, yang di kasih warna pitih tapi tak pa lah"
Kok gw sepatunya ga ad tulisan samba nya
"Tidak sesuai,pesan UK 37 dtg UK 39"
Bentuk dan ukuran: Pas
Kayak udah dipake
Bagus tapi kebesaran
"bagus, tpi ke besaran"
Kotaknya remuk sedikit
kok 36 besar ya kak?
Kegedean huftt
Ukuran kebesaran
Lumayan dah
Kebesaran gk seperti ukuran biasanya
Warna sol nya beda
Cukup memuaskan
Pengirimannya lambat bangett
ke besaran
Kebesaran
Kegedean
Good
lumayan
Lumayan lah
Okelah
👍
Lumayan harga sgtu
Bgusss
😇
