Ulasan
"HP diterima dalam keadaan utuh, baik dan nyala...semoga ke depan tidak ada masalah, makasih seller, kurir and tokopedia semoga amanah yaa...."
Udah bagus tapi mines di jaringan sangat di sayangkan
"Barang bekas, hpnya lemot Sesuai dengan harga"
Kaka saya mohon hp y pingin d ganti karena hp ya kadang kedap kedip kadang GK tapi yang sering y itu hp y kedap kedip jadi pusing d liat y sedangkan hp itu saya jula lagi kborang lain jadi saya harus apa saya minta d ganti hp baru lagi ajh soal y kastamer sayaminta saya ganti rugi jadi saya harus gm
"Hp bekas,waktu kita hidupin mati sendiri,waktu saya cas hp baru bisa hidup,padahal baterai full,waktu tanya di konter kena fius baterai,harus dibenarin,saya keluar uang 80 Rabu.wajarlah dgn harganya yg cuma 500 ribu👍"
"Barusan sampai hpnya, dari ke seluruh'n si ok berfungsi dengan baik, semoga awet hp nya 😁😁"
Produk seperti replika..tidak bisa buat akun google dan tidak bisa buat Whattsap..kasi bintang 3 dulu
"Barang cacat tidak sesuai promosi, kurir kurang baik pelayanan, proses pengembalian dipersulit oleh jnt tanpa di beri resi pengiriman akhirnya terpaksa terima bahan cacat daripada dikirim tidak terima uang ganti harus melacak barang kehilangan ongkir pengembalian"
Adapter nya bekas dan kecil earphone nya juga nggak ada
"Hp yg di kirim hp second karena banyak bekas pencarian yutub ,cas rusak ,hp kalo di gunakan mati sendiri"
Nyesal beli hp ini baru 2x cas sudah gak bisa cas lagi alias cas gak ngisi/masuk ini benar-benar penipuan. Gaes jangan beli kalo gak mau nyesal
"Tadi nya aku senang, tp pas di coba dan nyalakan ternyata tdk bisa bertahan lama HP nya mati dan klo di nyalakan lg mati lg begitu seterusnya nya"
"request warna biru di kasih warna hitam,hp didlmnya ga di sampul/bungkus,packing kurang rapi,bismillah semoga awet"
Kalo jualan yang bener bilangnya hp baru masih segelan di amboksing hpnya sdah lecet dan ceshnya tidak berfungsi kalo jualan yang amana
Hp nya bagus vidio nya bersih cuma camera selvi agak kabur.
Mksi paket ny sudah sampai..warna ny pas...cuma ko aga lemot yah..toskrim ny...ketikan ny...
"Kecewa, produk seperti tidak asli, datang dengan kondisi mati harus di charge dulu setelah dihidupkan hp error bertuliskan seperti gambar 👇"
Hp mentok logo.tolong pertanggungjawaban nya .ini namanya penipuan.
Tidak bisa buka sebentar mati Gak bisa pakai
"Hpnya gak bisa di cas,,KLW di cas keluar tulisan error."
Paket sudah tiba cepat bget.smogat awet barang nya..maksih
Barangnya sudah sampai lumayan bagus sesuai ama hrganya
Hp nya 3hari di pakek langsung ngk nyalah
"Tolong amanah nya,tukar barang nya ya 🙏🙏🙏"
ada masalah dikabel cas.cas bawaan nggak bisa masuk setelah sy pake punya istri bisa masuk.
Mantap sesuai permintaaan cuman agak sedikit lecet tpi ngk jadi masalah.Aman makasih kka pengirimannya
"Ok terimakasih,bagus hpnya,pengemasannya juga ok lumayan aman,hp sampai dengan bagus TDK ada yang rusak lecet atau apapun"
Kwalitas barang kepuasan 50 persen sj
Lengkap sih cuma pengecas nya gak berfungsi
"Alhamdulillah paketan dah mendarat dgn selamat,,, makasih reseller dah amanah tadinya beli cuman buat iseng doang ternyata sesuai barang Ampe kaang paketnya unboxing barang tgnnya Ampe gemetaran dikiranya bukan hp trus ketakutan... Next klo ada duit order lg"
Barang sesuai dengan yg kita pesan Produk bagus Semoga awet
"Paketnya sudah Sampek tp hpnya on of nya susah kira"" kenapa ya.....🙏🙏🙏"
HP nya bagus.. Tapi sinyal nya gk ada gimana ya
Kenapa poncelx mati2 Nyala habis itu mati lagi kayakx baterai x uda bocor ya.
Barang second lecet di pakai eror HP nya. Di iklan live tiktok HP baru. Langsung minta refund dana aja ga pakai lama. Terimakasih tiktok sdh mengembalikan uang saya
Barang diterlma dengan baik. Tp kwalitas barang tdk.sesuai. barang baru dipakai 2 hari sdh rusak. Batrei tdk mau nyimpan daya.
Gila si penipu di kasi hp bekas abis itu kardus sama dlm nya beda banget kacanya retak ga bakalan berkah jualan nha
"Hp rusak dijual,produk nya cacat,tidak bisa di pakai"
