Ulasan
"Saya tidak permasalahkan detail detail kecil yang kurang di sepatu ini hanya saja saya permasalahan anda untuk ukuran, kaki saya ukuran 43 saya pesan 44 masih pas pass an cuma masih nyaman bila dipakai. Kalau untuk lem lumayan dan bahan dari sepatunya lumayan juga ya worth it lah harga segini Warna: Bagus"
"Mantap kwalitas bagus, enteng enak buat jogging, semoga sukses tokonya lancar mantap, sangat memuaskan"
"Paket z udah sampai, terus barangnya sangat² bagus 🥰 Terimakasih z sangat puas dgn barag,x🙏🥰🤗 Haraga,x jga sesuai dgn barag,x. Pokoknya tdk bakal nyesel pesan di toko ini👍🥰"
bagus cocok sesuai pesanan semoga awet Aroma: lem menyengat
"Bentuk dan ukuran: Pas sesuai pesanan mantap Aroma: Sepatu baru keluar dari pabrik nya mantap Daya tahan pakai: Lumayanlah tebal, bahan bagus terimakasih tiktok terbaik"
"Memang mantap pesanan kedua joss , jgn ragu pesan ditoko ini 🔥🔥🔥👍"
"Barangnya sampai dgn selamat, sepatunya bagus & ringan & pas di kaki, sepatu sesuai gambar"
bagus tapi gembul dpan nya ' gk dapet kaos kaki juga
Aroma: Bau lem sepatu nya Bentuk dan ukuran: Pas dan cocok Daya tahan pakai: Work it harga segitu
"Produk lumayan sesuai dengan harga tapi sayang size kekecilan, saran buat yg mau check out yg biasa size di pake naikin lagi size nya"
"produk sesuai gambar dan deskripsi cm memang utk size harus naik 1 ukuran supaya lebih nyaman. semoga awet ,next nyoba model lain"
Ini sudah saya pakek 2 hari chat nya ngelupas semua tpi saya ngak tau lem ya kuat tdk ini disain sih bagus tpi kualitas nya kurang baguss
"overall bagus, barangnya sesuai pict. cuma saran dari saya kalau ada yang mau checkout lebihin satu ukuran dari panjang telapak kaki"
Barang bagus dengan harga yang murah sudah bagus Pokonya puas Daya tahan pakai: Lumayan bagus👍
Ada yg gak rapi disampngnya Aroma: Terlalu kuat aroma lemnya
"menurut aku sepatu ini sepadan sih sm harga nya, yaa lumayan lah kualitasnya ,tapi saran aku buat yg mau pakai jangka panjang belli ori nya aja yahh,krna di bagian tali nya kurang rapi mnrut aku,tapi gapapa aku ksi bintng 5 soalnya bsgus kok sesuai hrga,untk jngka pnjang blm tau lem nya kuat apa gak"
paket sudah terima dan barang nampak bagus tapi packaging rusak 🙏🏻
"lumayan mantap trimakasih,,,, cuman ada sedikit kendala di bagian presan nyaa kurang rapih"
Bagus dan enk namun ad kurang tidak empuk
"cukup bagus dan lumayan nyaman buat lari, rekomend deh Bentuk dan ukuran: 44"
"Pas banget dikaki, wujudnya sesuai imajinasi, warna mencolok, cuman baunya kaya ban bekas"
Kualitas bagus dan sesuai dengan harga nya namun pengiriman lama sampai 7 hari
"Buat harga segini sih menurut ku oke,karena bagus juga sesuai SNI"
"Sepatu nya sesuai dengan gambar, Sepatunya jugak ringan dan tebal, sesuai dengan hargai lah"
"ukuran dan warna sesuai pesanan, tiba tepat waktu, dan pas... terima kasih"
"realpict, kwalitas sesuai dengan harga, wajib beli lagi tokonya amana, pengiriman tepat waktu, kurir ramah, wajibbbbb mampir ditoko ini👍🏻👍🏻👍🏻"
Kualitas no 1
Warna: White stabilo Bagus gak mengecewakan sesuai real produk nya.terimaksih
"Barang diterima dengan baik, kondisi barang lumayan bagus,kualitas sesuai harga, pengiriman sesuai estimasi waktu, bahan cukup baik, seller baik, respon cepat, overall barang standard terbaik sesuai harga, recommend"
tadinya mau kasih bintang 5 cuma kurang nyaman saat dipakai. kaki size 42 tapi aku sengaja beli 43 untuk jaga jaga eh masih ga pas jadi dipakai lari terasa sakit di ujung kaki. bagi yang minat beli cari size agak besar saja supaya nyaman di kaki.
not bad lah buat produk replika dengan harga sepertiga dari produk aslinya. semoga aja ga' gampang jebol buat dipake' running .
"sepatunya enak dipakai sesuai ekspetasi,waktu dipakai lari juga oke,sesuai lah dengan harga segitu. Terima kasih."
"Kualitas barang oke, harga terjangkau, ukuranya klo misalkan yg suka ga terlalu ketat naikin aja 1 size"
Keren... Sangat puas belanja di toko ini rekomen pokoknya. Di live dan aslinya sesuai pokoknya bintang 100 deh Next pasti pesan lagi di toko ini.
Kualitas baikkk mantapp bukan maennnn empukkk melindungi kaki terkilir aman empuk nyamannnn
ok Bentuk dan ukuran: ok Aroma: ok Daya tahan pakai: ok Warna: ok
Baru dipake run 5k pace 8 jebol bro? Baru dipake 1x ini bro 🤣. 1 kata : GOKIL
"Alhamdulillah paketnya dah sampe. Bagus sepatunya, warna sesuai, pengiriman cepat n kurir juga ramah. Terimskasih🙏🥰"
