Ulasan
Size pas di anak aku Walau kelihatan nya besar bgt sepatu nya Bahan lumayan lah dengan harga segitu Terimakasih
Bentuk dan ukuran: rada bengkok sepatu nyh karna pengiriman kali ya Aroma: wangii masih baruu Daya tahan pakai: semoga awet Warna: sesuai dengan pilihan
bagus tapi katanya dapat tali dan kaoskai ko ngga ada
kualitas nya bagus cocok dengan harga segitu
Bentuk dan ukuran: Pas Daya tahan pakai: Lumayan Warna: Hitam_putih
kualitas product buruk
"Maaf baru sempat kasih ulasan,produk bagus,sedikit kebesaran,tp ngga apa"" okelah"
tulisan adidas nya gampang lepas
nyesel produk nya jelek banget gak sesuai foto
kacau banget pantesan murah adek gue ketipu pinggiran lem ny sama aduh kacau sih ksian ad3k gw uang ngumpulin
Mantap tapi di bawah kaya sobek dikit
Kotor sepatunya jorokan. Kek bekas dipake dikirim
Ga sesuai sama yang di foto sepatu nya penyok kalauboleh saya minta kembaliin aja udah mahal jelek lagi
Di bawah sepatu nya ada yang bolong
Jelek sablonan sepatu langsung coplok
Alhamdulilah sesuai dengan psenannya
Uk 44 kecil ya
okee mantaff
Tida bagus cepet rusak
lumayan lah tapi salah ukuran kegedean
kurang gemuk min
asli keren abis
Sepatu kecil banget
Lumayan dengan harga segitu bagus lah
ragu rugi
No bad
Tidak sesuai
Kurang
ktce der.
"bagus tapi kan saya pesen nomer 39, tapi kayak nomor 40 jadi kegedean bangett"
Ukr 41
lumayan
Kurir nya lambat dateng nya lama
"baguss, semoga awett😫😫"
bgus
