Ulasan
Barang datang sesuai pesanan merek vivo 17 untuk speck 8 gb tp ternyata didalamnya ada tulisan 4 gb. Cepat sampe barangnya
Udh sampai hp nya. Amanah selalu ya Buat toko ny
"Perasaan saya minta biru muda knpa yg dteng biru tua.. Trus itu yg buat sidik jari kya bukn aslinnya, kya yg kecil, sisinya kelihatn.. mudah""n bagus dan awet wlaupn sedkit kecewa.. Kejernihan lensa: Bagus jernih.."
HP tidak bisa nyala dan sangat mengecewakan😔
Barang sampai dengan selamat dan cepat.Barang ORI
hp bagus aman cuman jaringan saja hilang yha lain aman mohon solusi jaringan agar muncul🙏🙏
"Makasih sesua toko amanah, cuma pesen yg merah datang nya warna lain"
"Hp nya bagus 🥰tidak ada kendala apapun, semoga awet, sukses terus untuk toko ny🤗"
"Charger nya enteng bngt seperti ny ke,,id berpikir aneh2"
"KA hp nya diterima dengan baik,gak ada yg kurang...Tpi hp nya gak bisa di cas gmna ka"
"Barang tiba dg slmat tpi knpa youtbenya gk bsa bka, Trus klu mau instal apk whatshap selalu kena spam udh brp reset, udh gnti nmor bru sllu kena spam dan msh bnyk lagi kkurangan hp ini"
"untk barngnya kurng memuaskn ya,..tempat simcardnya gk ada,respon penjual kurang memuaskan,dan aku minta ganti rugi tk suruh krim tempat simcardnya gk mau,.cuma bisa ganti rugi uang 10 k,..dan hp ini masih belom bisa aku setel,dan ini masih cari tempat simcardnya, harus hati hti beli di toko ini"
"Hp sudah diterima tp Imei hp tidak terdeteksi , bahaya hp palsu"
Saya sangat tidak puas dengan kualitasya
Barang nya bagus josss mantap tapi gak bisa daftar whatssap kaya hape bekas oplosan mesin nya. Soalnya gak bisa daftar whatsap
"Syukur paket sudah mendarat. Awalnya khawatir penipuan, pahal bukan. Pengirimannya agak lambat 6 hari. Trus barangnya ada minus di bagian kamera belakang dan di celokan pencasan ada sedikit pengganjal.Terimakasih."
"untuk kalian yg tergiur sama harga murah beli hp di online tolong jgn gess Percuma beli hp murah ga bisa buat watsap , tiap kali di daftar in watsap pasti kena spam Hp online memang hp tembakan hp cina Makanya jelekkk Seharusnya wlpun beli di online tokonya amanah jual barang yg bagus 🖕🖕🖕"
"pesanan sudah di terima,,sesuai yg di prediksi,,toko amanah.."
HP nya si okk tapi gk bisa WA
"Terimakasih kepada semua pihak yang terlibat dalam pengiriman paket ini, semoga awet dan berfungsi sebagaimananya"
Batre 45 persen terus. Hp nya gak bagus.. kenapa batre tidak nambah-nambah pas di cas
Murah bagus sampai di sini di ak tip kan lang sung heng
