Ulasan
Mantab Aroma: Bau lem nya kuat banget Daya tahan pakai: Semoga awet
"Bagus banget, dari kualitas sampe modelnya. Admin nya juga ramah-ramah. Kalo mau beli GK usah diragukan lagi langsung co aja"
Bentuk dan ukuran: keren pas Aroma: menyengat lem sesuai harga ga terlalu keras segini ma Warna: di pic outsolnya biru dateng kyk lebih gelap
"Aroma: Bau lem sangat menyengat Bentuk dan ukuran: Mantap UK pas Daya tahan pakai: Mudah""an awet Warna: Sesuai pesanan"
"Sepatu nya bagus dan juga ringan jadi enak di pakai, pengiriman juga cepat semoga tetap jaga kualitas nya agar bisa terus larissasss 😄"
"Dipake empuk ringan,cuma agak sempit aja padahal udah di lebihin 1 size dari biasanya.secara keseluruhan kualitas mantap 👍👍👍 Aroma: Bau lem nya lumayan menyengat Bentuk dan ukuran: Bagus,agak sempit dikit(saran lebihin 2 size dari biasanya) Daya tahan pakai: Belum tau semoga awet Warna: Sesuai,bagus"
Aroma: Aroma cat menyengat Warna: Bagus Daya tahan pakai: Sol cukup rapi Bentuk dan ukuran: Pas
Sesuai foto pas juga di pakai Kualitas sesuai dengan harga Semoga awet
Bentuk dan ukuran: Pas Aroma: Begitulah Daya tahan pakai: Sesuai dengan harga
"Finishinh lem agak kurang rapih, tapi untuk harga ini udah lumayan... Semoga awet"
"Ukurannya passs, bagus semuaaa, cuman ada yang ga rapih bentuknya sama warnanya :(( overall mantap"
mantap sangat rekomendasi harga murah enak juga buat lari dan trail running
Sepatuhnya cantik buangeeeettttttttt😭😭😭😭 syukaaa😍😍😍
"Kualitas bagus, mantap pokonya jangan ragu 👍 ⭐⭐⭐⭐⭐"
"Jos ngeri barang e, barang bagus sampai mantap betul pengiriman nya cepet sama bisa buat joging ndaki pokok nya bagus"
Worth it lah harga sgini dgn kualitas nya ... Aroma Lem menyengat... Semoga Awet... Sayang skli beli 2 pcs nggk di kasih kaos kaki 😄
Barang bagus smga kuat dan enak di pkai...
"Akhirnya yg ditunggu2 dtg juga 🤩🤩👍👍 realpic, kualitas bagus"
"Bentuk dan ukuran: Keren dan cocok, 44 Aroma: Baru aroma lem😍 Daya tahan pakai: Semoga awet buat naik gunung Warna: Grey yellow"
"Lem tidak rapi sama sekali, dan beberapa bagian sobek"
"Sepatunya bagus mantap sesuai, cuma sempat ada kendala pesan 2 pasang yg datang cuma 1 psang tapi setelah di chat adminnya responnya bagus fast respon semoga kedepannya penjualnya bisa lebih teliti lagi dalam paking barang"
"Lem dan cuttingan agak kurang rapih, tpi untuk harga segini worth it lah dan pengirimannya lumayan cepat👍🏻"
Bagus si dari segi bentuk sama warnanya tapi ini sol nya rada keras terus ga ada kaos kaki kaya yang lain jadi bintang 4 dulu
Sepatu keren bahan bagus semoga awet makenya☺
Katanya cocok buat kaki lebar tapi malah sempit padahal ukuran nya udah di lebihin 🥲 Tapi gapapa deh 100 ngarep apa tanks yah min semoga lancar terus rejekinya 😁👍 Tapi untuk harga segini wort lah yah 👍
barang bagusssssss........ Bentuk dan ukuran: 43 Aroma: lem bau banget Daya tahan pakai: belom di pakai
Bau lem nya sangat menyengat tpi kualitas sepatu mantap 👍 harga terjangkau kualitas nya ga gagal
"Barangnya bagus banget, empuk, nyaman dipake, terbaik pokoknya"
"walaupun jahitan tidak rapi, dan bau lem, tpi oke oke aja"
baguss lumayan diharga segitu mah udah termasuk ok cuman aroma nya semerbak bau lem nya nyengat banget tapi ok lahh
"Terima kasih, alhamdulillah bagus sepatunya.. Tapi knpa masih bau lem"
"Barang nya suh bagus sesuai,cuma minus banyak karetnya yang bolong kecil gitu"
"Barang sampai dengan selamat, bagus Oke lh pokoknya,,"
Aroma: Bau baru Bentuk dan ukuran: Ukuran 40 Warna: Grey yellow Daya tahan pakai: Ndaa tau belum dipake
"Barangnya bagus sesuai pesanan, Cuman lem nya agak bau tapi tdk apa"""
ada lumayan bayak sobekan kecil di sampingnya tapi gpp cuma sobekan kecil
"kualitas oke, admin ramah. rekomended, terima kasih"
"Bau lemnya menyengat, sesuai sama harganya Warna agak lebih gelap dari difoto"
Sepatu nya bagus..tapi gak ada bonus kaos kaki kayak yang lainnya rupanya ya
"baguss sepatunya cuyy, buat harga segini worth it banget lah kalo cuma buat olahraga doang mah"
Pengiriman cepat dan barang sesuai. semoga awett
Mantap barang sesuai harapan real Pengiriman juga cepat.
Sepatunya bagus tpi syang pengirimannya lama banget lalu dos nya cmn dos biasa ngga dos hoka
"Kok orang-orang dapet kaos kaki, gua kaga dapat,lumayan lah buat harga segini"
Mantap. Barang sesuai . Tapi mohon maaf. Kok ndak ada free kaos kaki
Sangat memuaskan barangnya nyaman dipakai semoga bisa awet
Mantap barang sesuai pesanan Bentuk dan ukuran: Sesuai pesanan
Ok barang sudah sampai kualitas bagus ukuran pas
Buruk kualitas sepatu nya ... Sdah pesan ukuran 44 yg datang gk jelas ukuran ap dan ke kekecilan... Barang tidak bagus
"mntp sesuai pesanan, tpi ada yang kurang rapih tpi gapapa"
"Spatunya bagus bnget,Mantap Pol🥰😍"
Berkah barokah buat tokonya Dan smkin lancar jaya Semangat kakak
Mantap sesuai pesanan hrga segini worth it si dpt sepatu sebagus ini
Barang sesuai harga tampilan OK
"Bagus, sudah 2 kali beli barang tidak mengecewakan 👍 ,, cuma pengiriman agak lama.."
"kualitas dengan harga segini boleh juga, moga awet 😎"
Semoga awet di pakai dan tahan lamaa....sukses yaa baang....tapi gak dapat kaos kaki yg di bilang dapat bonus....😱😱
Alhamdulillah semuanya aman pengiriman juga cepet
"aku beli yang grey yelow Tpi dikirim toska,mana dia duanya jahitanyanya ada yg putus😭"
"Very beautiful , sangat menarik untuk di pakai running"
Sesuai pesanan baik secara ukuran dan warna 👍
Kurang lah udah yampe kurang seperti yg di inginkan
"Sepatunya mantap poll, sesuai dengan yg di vidio.buruan beli sebelum kehabisan stok"
"Mantap barangnya responya bagus sip buat tokonya👍, nanti pesan lagi"
barangnya sesuai . lumayan buat harga segini semoga awet
"Sesuai pesanan, nyaman dipakai, mantap"
Mantap banget..pas..ringan ..keren
aasswqseewngxmvgnxgnxngxnhxmbx x c.nvxjvxjgzjttzthjtxzbcaavdwbxancqbv snabfc Nhdgtdbd gzhfzhtzhfxngxfzbfzfbzjzgzggzjxjgbbzfzhfxfnxgznzvnnzgxjcjydxjtx Jtabfzhfbzhfg
Barang nya bagus... Puas kali
sangat mengecewakan warna yang di pesan beda saat sampai PERINGATAN! jangan beli produk ini kalo nggak mau kecewa dan buang² duwit
"ga real pict, bawahnya putih tapi barangnya abu” (navy)"
Barang bagus mirip sma yg ori
Ukuran tidak sesuai pesanan yg di kirim ukuran 42. Sempit sekali . Dan pengiriman jugak lama
Bagus banget ternyata....recomended dah
Sesuai dengan deskripsi.. Top markotop
Barang datang sesuai dengan pesanan mantullL 👍🏻👍🏻👍🏻👍🏻
Mantap dan sesuai selera. Bagus bg
pesanan yang di kirim ngga sesuai warna yang diinginkan minta warna oren Dateng kayak gini
Nyaman si dipake sepatunya tapi bau karet banget tapi Joss lah👍
Bentuk dan ukuran: pas Warna: oke Daya tahan pakai: semoga awet Aroma: masih bau lem
Bentuk dan ukuran: pas Aroma: bau lem Daya tahan pakai: baru dipakai easy run skali udah enak smoga aja awet Warna: Grey Orange
Warna: Sesuai Bentuk dan ukuran: Ukuran sesuai bentuk okee Daya tahan pakai: Semoga awet Untuk kalian yang kaki nya ukuran 43 (normalnya) mending naik ukuran 44 atau lebih. Saya beli ini ukuran 43 nyekek di kaki. Tapi untuk barang worth it banget. Saya kasih bintang 5 biar makin rame yg beli.
Aroma: Lem menyengat Bentuk dan ukuran: Pas Daya tahan pakai: Semoga awet
"Sepatunya bagus,cuman ada beberapa bagian bekas potongan yg kurang rapi, gak rugi deh 👍"
Bentuk dan ukuran: Rada sereg sedikit Aroma: Wangi Daya tahan pakai: Belum di cobaan
"Kualitas sesuai, warnanya juga mantap, bahan okehh banget ges"
"sesuai sama yang di pesan,cuma bau lem nya agak menyengat"
Bagus bangettt mau beli lagi ahhhhh
Nyaman di gunakan sesuai ekspektasi 👌🏽
Kak katanya di detail produk free kaos kaki kok gk dapet
Barang bagus jaitan bagus kurir ramah pesanan cepat pokonya bagus baget ga rugi aku beli di toko ini
"Mantabbb bestiieeeee,,menyala"
Bentuk dan ukuran: Pass sesuai yg diinginkan Aroma: Bau lem menyengat Warna: Abu abu kuning
"Kualitas sesuai harga,,pokonya the best lah pokonya mah,,👍"
Bagus sepatunya enteng ..enak dipake buat joging dan senam..trimksih
"Bahannya Bagus, Sayangnya Warna Tidak sesuai, Pesan Navy tosca, Yang dtng Abu Kuning 🙏"
"mantap sesuai pesanan, ringan juga pas d coba"
"Barang nya sudah sampai, tapi ada bekas baru di lem dadakan gmna?"
Salah ukuran biasanya saya pakai ukuran 43 tapi sepatunya yg ini ukuran 43 kebesaran tapi sepatunya bagus sesuai sama gambar
Keren enak dan nyaman untuk harga segini. Nanti kita coba untuk mendaki gunung dibawah 3000an mdpl dulu.
Empuk sih cuma bau lem pipa
"Kok nggak ada kaos kaki nya,yg lain prasaan ada"
"Harga terjangkau, barang bukan yg kaleng"" banget"
"Paket sudah datang sepatunya mantap sih sumpah enak' bagtt di pakai apa lagi pas lari"" enak empuk macam ada perak di dalam 100%🏃🔥👍"
"Mantap keren, enak banget, gak tau masalah ketahanan nya"
Respon cepat dan pengiriman cepat sampai 👍
"Lumayan dengan harga segitu,alas kaki empuk ga keras..."
"Kurang rekomen,banyak bekas lemnya.dan bau lem"
"saya beli nya yang oren yang datang malah kuning,tapi gapapa lah bagus juga"
Pesanan sesuai iklan. Mantap!
produk sesuai.. sangat memuaskan sekali..
"Bagus sepatunya, cm salah size aja, masih kegedean"
warnanya sedikit berbeda yg di gambar tapi gpp👍🏼
Bagus tapi bau lemnya sangat menyengat
