Ulasan
Kaget banget baru dateng kayak udah dibuka disobek atasnya Bentuk dan ukuran: Ukuranya pas bentuknya bagus rapi Warna: Sesuai ekspektasi Daya tahan pakai: Lumayanlah buat harga segitu cuma agak keras aja
Bentuk dan ukuran: Pas dengan kaki anakku Aroma: Plastik baru semoga hilang bau setelah dicuci Daya tahan pakai: Semoga awet dipakai anakku. Pengiriman cepat dan bisa dapat langsung digunakan dan semoga gak cepat jebol karena hanya dilem ke badan sepatu tanpa dijahit. Warna merah menyala dan tidak kelihatan sepatu murahan
Bentuk dan ukuran: Pas Aroma: Aroma plastik baru Daya tahan pakai: Halo sangat tipis semoga gak cepat putus Bahan alas sepatu tebal semoga tidak cepat jebol karena hanya di lem dengan badan sepatu
Daya tahan pakai: Sementara di sol dlu sepatunya kalo mau bertahan untuk jangka yang panjang Warna: Warnanya hitam dicampur agak ada putih putihnya Bentuk dan ukuran: Bentuknya kaya sepatu pada umumnya ukurannya 43 injekan dibawah sepatunya keras banget
"Jahitan nya kurang bagus kecewa banget saya, bisa di tukar apa ngga nih,dapet garansi oh"
Paket dah sampai. Ternyata barangnya gk sesuai.. Ukurannya gk sesuai pesanan lemnya kayaknsepatu home industri bukan pabrik
Dgn hrga segitu sgat bgus sepatunya dan tidak menggecewakan
Tidak sesuai gambar...jujur aja jelek bget yg satang
"Barang SDH sampai tapi sayang barang nya kurang rapi pada copot leman sepatu nya di samping ,kurang bagus dalam penjualan produk sepatu ,kurir ok"
Bentuk dan ukuran: Tidak sesuai gambar dan teksturnya keras tida empuk
saya kasih nilai empat karna bagian untuk masukin talinya ada yang rusak sedikit
"barang nya sudah sampe dengan baik , worth it juga dengan harga segitu ,gaada lecet sama sekali ,cuman buat Owner nya sedikit saran, buat sepatu kaya gini lagi cuman pas di pengeleman nya harus rapi dan kasih jaitan yang kuat ,soalnya saya nyari yang di jait tapi semoga aja bisa ada ,"
barang lumayan cukup bagus dengan harga segitu
Retur 1. Kecewa... setelah negosiasi dengan pemilik toko. minta nomor 39 tetap aja dikirim nomor 43. Padahal udah ada interaksi. Minta di kirim 1 karena doubel klik tetap di kirim 2 (dua) 😭😭😭 padahal sudah negosiasi dengan pemilik toko
"Barang sesuai gmbar,cma ada sedikit kurang..tali sepatu putus bukannya diganti TPI Mlah cma disambung doang.. Gpp lah smga kedepannya lebih bagus lg buat kepuasan konsumen."
"Alhamdulillah SepatuY bagus sesuai pesanan... 🙏🙏Cuman ada cacat sedikit d bagian bawahY yg sebelah kanan.. KY sobek gtu cetakan alasY,..😔 Terimakasih.. 🙏🙏🙏"
ukuran pas ngga terlalu ketat di kaki tapi bagian jahutannya ngelupas kurang rapii aduhh gimana inii🤦🏻
"saya kasi b 4 karena bagian atas penutup ny ga kuat alhasil sobek dikitt ,TAPIII HARGAA SEGINIII BAGUSSS JIRRR KERENNN ASLIII 😋😋🤩🤩🤩🤩"
"Pekecingnya sangat buruk, lem sepatu bagian depan hampir lepas"
"Bagus sih,,, tapi tidak sesuai dengan yang di foto produk. Lantai nya bahan plastik bukan karet"
"Bentuk dan ukuran: Bentuk kurang sesuai dari gambar,beda dikit,ukuran pas Daya tahan pakai: Mudah2an awet, Kualitas sesuai harga, Maaf bintang 3 aja ya,"
"Sudah keterima, kecewa berat, gak sesuai contoh... asli ketipu... bahannya tipis banget, sablonannya luntur..."
"Barang nya tidak sesuai dengan foto, tapak nya agak keras, licin, tapak ny jg ad kocak dikit"
"Bentuk dan ukuran: Ukuran 43 terasa kayak ukuran 42 Kualitas barang sih sesuai harga, hanya aja cara packingnya seller mengkhawatirkan, pake plastik tipis dan kondisi udah sobek saat barang datang, untungnya gak ada kerusakan."
"Pekecingnya buruk, sepatunya di bagian depan sudah hampir lepas lemnya"
warna tidak merata dan masih ada pegelemannya kurang bagus
lumayan tapi di semprot pakai cat bawah an nya ‘kalau d cuci pasti hitam
"Mantaaappp,, bagus,, sesuai harga,, mudah2an awet,, terima kasih tiktok&toko,"
Solnya lepas dibawah habisti tidak sesuai foto spon alas kaki jg tipis banget Daya tahan pakai: Lemah banget gampang rusak
"Sebelah kanan lecet, sesuai harga lah barang nya juga lumayan aj"
Jangan beli ini produk jelek belum di pake udah sobek kiri kanan kecewa beli disini
Biasanya ukuran 41 pas ini ke gedean parah dan lem nya gak rapi jadi belepotan sepatunya sepatu -parah
"Produk sesuai harga, Jahitan dan lem sangat - sangat tidam rapi. Pengiriman lambat sangat"
"Lemnya kurang rapi,harga murah barang murah"
"Pesanan sudah hadir, tapi sayang kecewa banget, biasa setiap pesan sepatu no 39 selalu pas di kaki,la ini sepatu nya ngk ada nomernya di kaki besar banget yg jelas ngk bisa di pakek,besaaaaaarrr kecewa pokoknya, soalnya jugak kaku 😭😭😭"
"Tidak sesuai realpict,banyak yg cacat dan gores"
"ga berharap lebih si sama sepatu harga segini, soul bawahnya ga empuk samsek keras, tambah lagi tipis"
"Sepatunya sudah diterima dengan baik, masih bau lem yg sangat menyengat"
"tgl 9 des dateng,10 dess pagi buka tp lupa unboxing karena tak kira bakal bagus,trus tak pake kerja tiba2 dikasih tau temen ternyata belakangnya gini wkwk,kocak ya paham 50rb tp minimal dateng gak rusak sih,salah juga saya lupa unboxing lain kali dicek dulu sebelum kirim sepatu ya kak:*"
Belum di pakai sepatu udah rusak.. Lem sepatunya kurang bagus
"Ukuran tidak sesuai, barang yang datang juga ini bukan sepasang, tapi kanan semua"
"Ini gimana ko kiri 22nya no nya juga no 40 sama 41 maaf baru ngasih tau soalnya baru dbuka pktnya, apa bisa d kebalikan dan d ganti"
bagus banget aslii cuman sol nya tidak terlalu merekat pada sepatu
"Harga murah, kualitas juga jangan berharap bagus, agak kurang memuaskan kondisi barang diterima ada yg copot, bisa di lihat difoto. Mau ga mau masukin ke kardus buat barang2 yg ga di pakai."
"Sangat mengecewakan, katanya sepatu jogging tpi plat spatunya keras kyak batu klau di pke jogging cma bsa bkin kaki sakit"
Sepatu baru dipakai sudah lepas lem nya...😇
Datang lama barang tdk sesuai dng iklanya beda jauh alas keras
"Lumayan lah sesuai harga, tapi lidah sepatunya terlalu pendek buat saya Bentuk dan ukuran: Pas sesuai"
"sepatu nya oke,cuma tumpuannya keras saya kira yang karet"
Barang sudah keterima...tp sayang baru dicoba dirumah belum dipake keluar sudah jebol lemnya ngk kuat
mayan bagus dan lumayan enak dipakai tapii kok ga ada ukuran 44?
Sangat mengecewakan anjing tdk sesuai barang. Yg datang kayak sampah Sepatu burik. Tdk jelas sangat mengecewakan tdk sesuai postingan Beda jauh anjing dari postingan toko nya. Sangat mengecewakan
Brg sesuai & ckp baik Kritik SJ lidah sepatu kurang panjang
Barang sesuai dengan yg dipromosikan. Terimakasih seller
Bagus tapi bawah nya kerasa banget
Ya nama juga barang murah gimana mau sesuai
"bagus sesuai, sayangnya buat jalan kaya kuda"
Ya sesuai harga sih.. Sol nya keras di dlm nya kurang nyaman. Ada uang ada harga ada kualitas.. Alhamdulillah sdh sampai.. Trimakasih seller Trimakasih kurir..
"Brang udh smpai tpi ga mengkilat kaya di gambar marahnya Aga buremm, pressany kurang rapih yg sesudah hrg...."
"Foto tdk sesuai dengan yang datang,ne sepatu model apa kah"
Bagian belakang Pengeleman agak kurang bagus
Ga enak d pake bawahan nya keras ga. Lembek. Sakit d kaki nya. Lecet lecet
"Pertama kali di pakai, bisa lepas sol nya cuman buat lari santai? Keterangannya sih Kualitas Oke, Barang Bagus... Hahaha Wearability: Scam Tapi sesuai sih, harga murah kualitas ngecewain pun wajar Terima Kasih Atas Sepatunya"
"Lem nya 50% lepas di kedua belah sepatunya,busa sol nya keras"
Kecewa karena barangnya tidak sesuai Teksturnya kasar banget Lem nya juga tidak kuat
Sepatu gak sesuai harapan kecewa bangat masa sebelah kiri lebih besar dan sebelah kanannya lebih kecil heran BNR😡😡😡
"Bagus sih kualitasnya,cuman saya kecewa minta hitam di kasih putih warna nya 🥲🥺"
produk sesuai sama harganya..😅
"Mengecewakan minta size 43 di kirim 41 presan nya juga jelek pada mangap,kapok dah"
kualitas sepatu nya sagat jelek baru di pake langsung copot solo nya
"Barang tidak sesuai,kanan ga ada kiri nya"
"Alhamdulillah barang dah nyampe...can pakingnya sudah sobek/rusak.solnya tidak sama atau tidak sesuai dgn yg di iklan,ini aga keras ga lentur."
Baru di pake jalan sebentar dah jebol.ga sesuai dgn yg din promoin. Yg di promoin sangat bagus barang datang mengecewakan
