Ulasan
Anjayyyyy cakep banget dahh pokoknya gaa nyesell🔥🔥 harga okee barang jugaa okee bngett ga kalah sama yg orinya buat lem nya jugaa rapihh 💯🔥 Bentuk dan ukuran: 39
jahitan nya kurang rapi kotaknya hancur tiadak sesuai ekpetasi
Worth it untuk harga nya murah dibanding toko lain tapi kualitas produknya bagus seperti ORI nya seller terpercaya dan amanah
"Barangnya dan bahan bagus sesuai dengan budget,,cocok banget buat outfit an,,nyaman di pakai juga pokonya joss lah😉,,anak² skena wajib punya😍"
"sumpah sih,cantik benerr ,enak di pandang mata,makin bagus aja look nya,udah gitu pengiriman sangat cepat,tapi sedikit saran, di belakang sepatu nya kasih logo adidas min,viar ga terlalu polos"
Bentuk dan ukuran: Pas Aroma: Wangi Daya tahan pakai: Belum di coba Warna: Abu abu
"Barang bagus, pengiriman cepat ga nyesel Lo semua kalo beli disini semoga dapat giveaway 🥰"
"""BENGKEL SNEAKERS"" memang jago dan murah banget nih produknya. Bahan suede sepatu lumayan oke, kualitas sesuai harga. Untuk jalan santai, lumayan dan tapak sepatu sangat mengigit ke lantai gak tergelincir hahaha.. Thank you Boss kuh. Foto² Gw semoga berkenan ya Boss."
"barang tidak sesuai yang di inginkan, warna barang lebih pudar dan ini barang kw tidak ori, dan bagian belakang sepatu sangat jelek dan tidak rapi dan bagian insol sepatu nya pun seharusnya bukan warna hitam dan tulisan spezial nya bukan warna kuning kek gitu tapi warna nya emas, mending cari yg ori"
Bagus ok. Belom bisa kasih komen atau masukan banyak. Baru sekali pakai tapi udah blok² masih oke sol dan lem kuat mobil bagus masih ok. Mudah²an awat
Mantap dah harga 100 k udah dapat sepatu se kece ini
Bagus banget sepatunya anaku suka bahan juga bagus pokonya top markotop jngn ragu beli d toko ini ..tokonya amanah penjual ramah selalu konfirmasi bila warna yg d pesen habis.makasih ya ..ini mah bakal JD langganan
"Bagus sesuai gambar dan kece banget, semoga dapat hadiah nya🥰👍"
Mantap barang sesuai pesanan gak mengecewakan harga murah tapi barangnya gak murahan
Kece min sesuai gambar walau kw mirip ori sih minus dusnya aja yg agak penyok sisanya kece abis🇬🇧🇬🇧🔥
bagus sesuai pesanan tpi aga kegedean biasa pke no 40 pas ini mah ko kegedean yh tpi bgus sih
Barangnya mah bagus cuman box nya udah rusak mungkin di tumpuk² oleh kurir
"Belum sempat buka udh dambil sma anaknya,amanah sama tokohnya minta yg warna green kosong lngsung chat lewat wa pribadi klu kosong,,,dn akhirnya mau ganti warna blue"
Mantap sesuai pesanan siap jadi langganan nih toko mantap
Makasih bang 🤩 Adidas samba ya keren tapi minus ya yg di Poto ORI datang gitu warna ya tapi GK papa lah nama ya jugaa Kawe lah makasih ya bang sepatu ya Semoga awet dah 🤩🤩🤩🤩🤩🤩
Buset pengiriman cepet banget baru kmren pesen eh hari ini sampe .. Makasih ka sepatu nya bagus dan seler nya amanah ..
Beuhh mantap barang oke sesuai dengan yang difoto Cwe gua ngiranya mahal padahal cuma 150an aja hhee
bagus banget sepatunya juga kece trus cit cit cit gokil deh pokok nya yang mau beli mending di sini aja 🤩🤩
"Sepatu Nya Bagus,Sesuai Sama Yang Di Gambar.. Pokonya Gak nyesel Dehh Beli Disini"
Ada harga ada kualitas liat barang sesak nafas
"Bagus barangnya,sesuai pesanan"
"sesuai dengan gambar, pokonya thebest"
Sepatutnya bagus di pakenya nyaman
Ubur-ubur ikan lele barang udh datang le. Barang nya bagus dan Joss Le
Sepatunya mantap sesuai sama harga tdk kecewa blnja di toko ini😍
Ubur-ubur ikan lele cakep banget lee
Bagus seler amanahh sukses selalu kak
jelek kaputannya ini gimana si
Barang lumayan lah jos jis bisa di bilang premium
"Barang nya sangat bagus,biar kan bintang yang berbicara"
Dtng nya beda ga reel pick ada noda jg
Mau kece sesuai budget ? Checkout sekarang! biar samaan kitaaa eaaa dor dor
"kren banget, gak sempat foto soalnya kamera belakang rusak"
"bagusss, tapi sayang kardusnya sedikit rusak"
Mantap pokonya MH sesuai dengan gambar
Ukuran 39 kok sizy nya ke ukuran 42 min.
Mantap sepatunya bagus dan mewah🔥
Gila keren banget min gak nyesel beli
Seler baik respon nya cepat terbaik 🥰🥰
mantappp barang baguss bangettt
barang bagus cuman lem nya kurang rapet
ga sesuai pesen size 39 yg dtg malah 42 cumak ditempel size 39 doang gmna mau dipake coba kaya gitu... kecewa udh ekspektasi tinggi kalo kualitas okee tapi minusnya itu
"Josss barangnya kurg lebih aj sma yg orisinil, ga nyesel bli dsni"
bagus tapi solnyaa kurang kenceng
hahah kocakk barang nyaa tapii sesuai lahh sama hargaa 👍
"Bentuk dan ukuran: Sesuai, pas"
Bahan nya bagus minus nya kegedean aja
Alhamdulillah paket dah sy trima dengan baik pengiriman sngt cepat amanah bngt tokonya GK nyesel blnja di tiktok shop 👍👍👍👍👍
Puas banget sama kualitasnya bagus
Bagus banget dah
barang tidak sesuai kw jangan beli
sepatu nya mantap👍🏻
Bahanya tipis
Jos jis pokokna mah🤪
Mantap pokonya mh
Bagus sesuai gmbr
barang bagus
Siip 👍
Mantap sesuai pesanan
Bagus sekali
Sesuai gambar
Mendarat dengan selamat
Real pick
Sangat memuaskan
Baguss
Bagus
Y
Barangnya ke gedean
Buruk
Nice
Mantap kali
Josjis
Mantp
Kerennn bgttt
Mntapp
Lumayan buat harga segitu
Jjb
