K,Fold,Epoch,Batch,Dropout,Train Accuracy,Val Accuracy,Test Accuracy,Train Loss,Val Loss,Precision,Recall,Durasi (detik)
3,3,20,16,0.3,0.8699771761894226,0.8613577485084534,0.8726752400398254,0.308119386434555,0.3089746534824371,0.8728058176767303,0.8613577771412203,438.34532737731934
3,1,20,16,0.5,0.8807947039604187,0.8622565865516663,0.8512160181999207,0.2927571833133697,0.3189944624900818,0.8826079839340119,0.8622565864833907,481.39488673210144
3,2,20,16,0.5,0.8727169036865234,0.8613577485084534,0.8741058707237244,0.303060919046402,0.3156957030296325,0.868931385909176,0.8613577771412203,537.3806800842285
3,3,20,16,0.5,0.8332191705703735,0.8000572919845581,0.7925608158111572,0.3922580182552337,0.4383878111839294,0.851188399028852,0.800057290174735,549.5365748405457
3,1,20,32,0.2,0.854647159576416,0.7983963489532471,0.8025751113891602,0.349270612001419,0.4394755661487579,0.8604552506380909,0.7983963344788088,321.190062046051
3,2,20,32,0.2,0.8706620931625366,0.8447436094284058,0.8655221462249756,0.3097339570522308,0.3385476469993591,0.8648962947345609,0.8447436264680608,329.49211740493774
3,3,20,32,0.2,0.8221461176872253,0.838728129863739,0.8640915751457214,0.4150773584842682,0.367061048746109,0.8437695270494002,0.8387281581208823,334.53044295310974
3,1,20,32,0.3,0.8141127824783325,0.8339060544967651,0.80972820520401,0.4305131137371063,0.3851178884506225,0.844208724197288,0.8339060710194731,349.09648609161377
3,2,20,32,0.3,0.8624429106712341,0.8318533301353455,0.8483548164367676,0.328018307685852,0.3701107501983642,0.8544458712031843,0.8318533371526783,302.6348567008972
3,3,20,32,0.3,0.8624429106712341,0.8527642488479614,0.8640915751457214,0.3229642808437347,0.3292053043842315,0.8725982198822526,0.8527642509309653,319.86244773864746
3,1,20,32,0.5,0.8736012578010559,0.8602520227432251,0.8426323533058167,0.3085632026195526,0.3326408565044403,0.8824246920051859,0.8602520045819015,321.3881003856659
3,2,20,32,0.5,0.8663241863250732,0.8513320088386536,0.8655221462249756,0.3246557414531708,0.3312705159187317,0.8659032531416838,0.8513319965625895,321.8416819572449
3,3,20,32,0.5,0.8686072826385498,0.8564881086349487,0.8626609444618225,0.3156517446041107,0.3389171659946441,0.8728378256970962,0.8564881122887424,323.3049578666687
3,1,20,64,0.2,0.8577300906181335,0.8588201403617859,0.8555078506469727,0.3347181975841522,0.3261380493640899,0.8673847100729895,0.8588201603665521,312.71400237083435
3,2,20,64,0.2,0.8527397513389587,0.8355771899223328,0.8483548164367676,0.3439089953899383,0.3583166003227234,0.8466111713037048,0.8355771985104554,273.6042115688324
3,3,20,64,0.2,0.8553652763366699,0.8550558686256409,0.8597997426986694,0.3342345952987671,0.3457019031047821,0.8642455843207324,0.8550558579203666,289.5902609825134
3,1,20,64,0.3,0.8556748032569885,0.8350515365600586,0.8197425007820129,0.3451918959617615,0.3615864515304565,0.8667446417208964,0.8350515463917526,265.66816687583923
3,2,20,64,0.3,0.8616438508033752,0.8424520492553711,0.8712446093559265,0.3355164229869842,0.3455201983451843,0.8511371126991856,0.8424520194786594,290.5708074569702
3,3,20,64,0.3,0.8557077646255493,0.8519048690795898,0.8683834075927734,0.3371719419956207,0.3404593765735626,0.8652490941212686,0.8519048983099399,285.563884973526
3,1,20,64,0.5,0.7119205594062805,0.6168385148048401,0.628040075302124,0.5822102427482605,0.6711552739143372,0.7640144461342897,0.6168384879725086,287.7597599029541
3,2,20,64,0.5,0.8521689772605896,0.8287023901939392,0.8483548164367676,0.3460029065608978,0.3671627044677734,0.8496923298459923,0.8287023775422515,291.3514375686645
3,3,20,64,0.5,0.8608447313308716,0.8487539291381836,0.8497853875160217,0.3301356434822082,0.3491648137569427,0.8666143933705346,0.848753938699513,295.87742495536804
3,1,30,16,0.2,0.8964375257492065,0.8854524493217468,0.8698140382766724,0.2525007128715515,0.2877934277057647,0.892479032708724,0.8854524627720504,705.1938676834106
3,2,30,16,0.2,0.6655251383781433,0.680607259273529,0.6795421838760376,0.6349222660064697,0.6411048769950867,0.6445488308362518,0.6806072758521914,723.6835858821869
3,3,30,16,0.2,0.8295661807060242,0.8189630508422852,0.8268955945968628,0.3990896344184875,0.4025158882141113,0.8544478655143333,0.8189630478372959,711.6532504558563
3,1,30,16,0.3,0.8958666324615479,0.8785796165466309,0.8726752400398254,0.2489599585533142,0.2820843756198883,0.8871891632283286,0.8785796105383734,701.1428956985474
3,2,30,16,0.3,0.8941780924797058,0.8496133089065552,0.8769670724868774,0.2526022493839264,0.3295228183269501,0.8766669377168677,0.8496132913205385,788.0391366481781
3,3,30,16,0.3,0.890753448009491,0.8728157877922058,0.8869814276695251,0.2574291229248047,0.2907437086105346,0.8770887232101042,0.8728158120882269,716.4656920433044
3,1,30,16,0.5,0.8907284736633301,0.869702160358429,0.8483548164367676,0.2641032338142395,0.2874797582626343,0.8835949288043694,0.8697021764032073,715.860689163208
