K,Fold,Epoch,Batch,Dropout,Label,Precision,Recall,F1-Score,Support
3,2,20,64,0.2,palsu,0.6516084873374401,0.8998109640831758,0.7558554982135768,1058.0
3,3,20,64,0.2,asli,0.9406264609630669,0.8269625976161118,0.8801399825021873,2433.0
3,3,20,64,0.2,palsu,0.6886094674556213,0.8799621928166351,0.7726141078838175,1058.0
3,1,20,64,0.3,asli,0.9552380952380952,0.8241577649958916,0.8848698720776357,2434.0
3,1,20,64,0.3,palsu,0.6925287356321839,0.9111531190926276,0.7869387755102041,1058.0
3,2,20,64,0.3,asli,0.9328703703703703,0.8281956432387998,0.8774221641628566,2433.0
3,2,20,64,0.3,palsu,0.6859504132231405,0.8629489603024575,0.7643365424863959,1058.0
3,3,20,64,0.3,asli,0.9192844677137871,0.8660090423345663,0.8918518518518519,2433.0
3,3,20,64,0.3,palsu,0.7281067556296914,0.8251417769376181,0.773593265396544,1058.0
3,1,20,64,0.5,asli,0.9603658536585366,0.7764995891536566,0.8587005906406179,2434.0
3,1,20,64,0.5,palsu,0.6430446194225722,0.9262759924385633,0.7591014717273431,1058.0
3,2,20,64,0.5,asli,0.9431704885343968,0.7776407727085902,0.852444244199144,2433.0
3,2,20,64,0.5,palsu,0.6356902356902356,0.8922495274102079,0.7424302005505309,1058.0
3,3,20,64,0.5,asli,0.9370004701457452,0.8191533086724209,0.8741228070175439,2433.0
3,3,20,64,0.5,palsu,0.6774193548387096,0.8733459357277883,0.7630057803468208,1058.0
3,1,30,16,0.2,asli,0.9472972972972973,0.8640098603122432,0.9037387193811774,2434.0
3,1,30,16,0.2,palsu,0.7397798742138365,0.889413988657845,0.8077253218884121,1058.0
3,2,30,16,0.2,asli,0.9056603773584906,0.9075215782983971,0.9065900225826319,2433.0
3,2,30,16,0.2,palsu,0.7863247863247863,0.782608695652174,0.7844623401231644,1058.0
3,3,30,16,0.2,asli,0.9185022026431718,0.8569667077681874,0.8866680842015735,2433.0
3,3,30,16,0.2,palsu,0.714987714987715,0.8251417769376181,0.7661254936375603,1058.0
3,1,30,16,0.3,asli,0.9494007989347537,0.8788003286770748,0.9127373586515894,2434.0
3,1,30,16,0.3,palsu,0.7619047619047619,0.8922495274102079,0.8219416630387462,1058.0
3,2,30,16,0.3,asli,0.9370220422852001,0.8561446773530621,0.8947594501718213,2433.0
3,2,30,16,0.3,palsu,0.7239747634069401,0.8676748582230623,0.7893379191745485,1058.0
3,3,30,16,0.3,asli,0.9319206492335438,0.8495684340320592,0.8888411094388303,2433.0
3,3,30,16,0.3,palsu,0.7124901806755696,0.8572778827977315,0.7782067782067782,1058.0
3,1,30,16,0.5,asli,0.9524249422632795,0.8471651602300739,0.8967166775385953,2434.0
3,1,30,16,0.5,palsu,0.7196684250188395,0.9026465028355387,0.80083857442348,1058.0
3,2,30,16,0.5,asli,0.9444962686567164,0.8323057953144266,0.8848590779986891,2433.0
3,2,30,16,0.5,palsu,0.6971046770601337,0.8875236294896031,0.7808731808731809,1058.0
3,3,30,16,0.5,asli,0.9418710263396912,0.852445540484998,0.8949298813376483,2433.0
3,3,30,16,0.5,palsu,0.721489526764934,0.8790170132325141,0.7925010651896037,1058.0
3,1,30,32,0.2,asli,0.9612903225806452,0.7958093672966311,0.8707574735895707,2434.0
3,1,30,32,0.2,palsu,0.6635071090047393,0.9262759924385633,0.7731755424063116,1058.0
