K,Fold,Epoch,Batch,Dropout,Train Accuracy,Val Accuracy,Test Accuracy,Train Loss,Val Loss,Precision,Recall,Durasi (detik)
5.0,4.0,10.0,16.0,0.3,0.8544520735740662,0.8668257594108582,0.8747016787528992,0.3386560380458832,0.3047473728656769,0.8758688156291792,0.8668257756563246,219.66263055801392
5.0,5.0,10.0,16.0,0.3,0.8622526526451111,0.8357211351394653,0.8329355716705322,0.32123592495918274,0.3743261694908142,0.8687210552378285,0.8357211079274116,232.64609050750732
5.0,1.0,10.0,16.0,0.5,0.8570205569267273,0.8563245534896851,0.8484486937522888,0.33435967564582825,0.3203786611557007,0.8732278219672868,0.8563245823389022,254.31324362754822
5.0,2.0,10.0,16.0,0.5,0.8439878225326538,0.844391405582428,0.8281623125076294,0.3699001371860504,0.3449541926383972,0.8600727880210425,0.8443914081145585,245.16258263587952
5.0,3.0,10.0,16.0,0.5,0.8652016520500183,0.8410501480102539,0.861575186252594,0.32733631134033203,0.35763028264045715,0.8641646447099983,0.8410501193317422,258.30682611465454
5.0,4.0,10.0,16.0,0.5,0.5029489994049072,0.30310261249542236,0.30310261249542236,0.7007598876953125,0.763005256652832,0.09187120146273946,0.3031026252983294,253.4412100315094
5.0,5.0,10.0,16.0,0.5,0.8669139742851257,0.8581662178039551,0.8699284195899963,0.3172377645969391,0.3292858600616455,0.8679983709855855,0.8581661891117478,227.8705894947052
5.0,1.0,10.0,32.0,0.2,0.8412290811538696,0.8353222012519836,0.8114558458328247,0.36210766434669495,0.3732544183731079,0.8649190137726975,0.8353221957040573,173.63529872894287
5.0,2.0,10.0,32.0,0.2,0.8519787192344666,0.852983295917511,0.8377088308334351,0.34642696380615234,0.3351835608482361,0.8663115894619475,0.8529832935560859,166.99362516403198
5.0,3.0,10.0,32.0,0.2,0.850932240486145,0.8143197894096375,0.8269689679145813,0.349948912858963,0.410327672958374,0.8447547055040797,0.8143198090692124,163.76892161369324
5.0,4.0,10.0,32.0,0.2,0.8162100315093994,0.8176611065864563,0.836515486240387,0.4062497317790985,0.3839050233364105,0.8418934619059742,0.8176610978520287,180.02681183815002
5.0,5.0,10.0,32.0,0.2,0.8519787192344666,0.8457497358322144,0.8400954604148865,0.3423779010772705,0.35333847999572754,0.8646817790633269,0.8457497612225406,162.610116481781
5.0,1.0,10.0,32.0,0.3,0.8502663373947144,0.8381861448287964,0.8245823383331299,0.3461827337741852,0.3657740354537964,0.8642798419542685,0.8381861575178997,167.00486588478088
5.0,2.0,10.0,32.0,0.3,0.8169710636138916,0.8305489420890808,0.8210023641586304,0.41288694739341736,0.39307358860969543,0.8402067794129782,0.8305489260143198,171.67525839805603
5.0,3.0,10.0,32.0,0.3,0.8472222089767456,0.8133651614189148,0.8245823383331299,0.3568035662174225,0.40424931049346924,0.8419417377986864,0.813365155131265,176.4602246284485
5.0,4.0,10.0,32.0,0.3,0.8435121774673462,0.803341269493103,0.8126491904258728,0.3611564338207245,0.41897842288017273,0.8429224362809269,0.8033412887828162,168.62837648391724
5.0,5.0,10.0,32.0,0.3,0.8543569445610046,0.8400191068649292,0.8317422270774841,0.34145867824554443,0.3724202513694763,0.8687097888862728,0.8400191021967526,170.4479477405548
